timestamp, num_announcements, num_withdrawals, duplicated_announc, longest_announc, shortest_announc, avg_announc, prepended_ases, tlongs, tshorts, avg_edit, maximum_edit, num_edits, announc_peer1, announc_peer2, announc_peer3
23:55:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:01,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:02,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:03,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:04,61,1,41,11,3,5,56,0,0,0.0,0,0,44,0,0
23:55:05,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:06,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:07,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:08,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:09,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:17,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:24,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:28,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:35,46,0,23,10,3,5,23,1,0,0.125,3,1,23,1,0
23:55:36,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:38,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:39,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:42,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:43,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:44,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:45,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:46,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:47,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:48,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:51,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:53,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:54,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:56,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:55:59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
23:56:01,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
